Vendedor,Id,Data,Produto,Quantidade Vendida,Valor Unitario,Faturamento,Custo,Lucro,Forma de Pagamento,Imagem
James Harden,16337283762,2023-08-29 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-03 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-05 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-07 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-09 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-11 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-13 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-14 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-16 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-19 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-20 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-23 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-25 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-28 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-09-30 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-01 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-02 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-04 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-07 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-08 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-08 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-09 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-12 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-15 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-17 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-18 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-21 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-23 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-24 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-25 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-26 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-27 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-28 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-30 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-10-31 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-01 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-03 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-03 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-04 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-05 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-07 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-08 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-08 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-09 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-10 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-10 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-12 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-13 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-13 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-16 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-17 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-18 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-18 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-20 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-20 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-21 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-22 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-22 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-24 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-25 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-26 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-28 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-11-30 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-02 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-03 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-06 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-08 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-09 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-10 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-12 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-13 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-14 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-15 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-15 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-16 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-17 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-20 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-21 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-22 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-23 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-24 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-25 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-26 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-27 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-12-31 00:00:00,Celular,1,R$ 300,R$ 300,R$ 249,"R$ 51,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-02 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-08 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-15 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-17 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-18 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-20 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-24 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-25 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-27 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-01-28 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-01 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-02 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-02 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-03 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-05 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-06 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-08 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-10 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-13 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-14 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-16 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-17 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Boleto,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
James Harden,16337283762,2023-02-19 00:00:00,Tablet,1,R$ 500,R$ 500,R$ 370,"R$ 130,00",Cartão de Crédito,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3992.png&w=350&h=254
